OTU_id	S1	S2	S3	S4	S5	S6	S7	lca_superkingdom	lca_phylum	lca_class	lca_order	lca_family	lca_genus	diamond_best_hit	diamond_pident	diamond_e-value
Otu4889	30	17	21	0	0	0	0	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	gi|922783681|ref|WP_053381383.1|_hypothetical_protein_[Nitrospira_moscoviensis]	65.2	3.30E-13
Otu489	22	1	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|760031032|ref|WP_043714008.1|_arsenite_S-adenosylmethyltransferase_[Symbiobacterium_thermophilum]	76.3	1.20E-11
Otu4890	5	6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|727227284|ref|WP_033688162.1|_arsenite_S-adenosylmethyltransferase_[Bacillus_cereus]	64.1	1.80E-10
Otu4891	21	22	10	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|499823079|ref|WP_011503813.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	82.5	6.90E-15
Otu4892	3	1	0	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|640258314|ref|WP_024840951.1|_arsenite_S-adenosylmethyltransferase_[Cellulosimicrobium_cellulans]	67.5	1.80E-10
Otu4893	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|929006514|ref|WP_054030453.1|_arsenite_S-adenosylmethyltransferase_[Desulfatitalea_tepidiphila]	71.8	9.40E-12
Otu4894	2	5	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916494962|ref|WP_051130338.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sp._ALR17-21]	79.5	3.80E-13
Otu4895	3	2	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501125102|ref|WP_012174190.1|_arsenite_S-adenosylmethyltransferase_[Desulfococcus_oleovorans]	57.5	1.30E-08
Otu4896	1	5	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851320234|ref|WP_048183374.1|_arsenite_S-adenosylmethyltransferase_[Methanoculleus_sp._S3Fa]	65	3.00E-10
Otu4897	53	14	10	0	0	0	0	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	gi|922783681|ref|WP_053381383.1|_hypothetical_protein_[Nitrospira_moscoviensis]	71.7	2.10E-15
Otu4898	2	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|648635176|ref|WP_026326927.1|_arsenite_S-adenosylmethyltransferase_[Paenibacillus_ginsengihumi]	77.5	1.30E-13
Otu4899	5	1	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|947144867|ref|WP_055917960.1|_arsenite_S-adenosylmethyltransferase_[Cellulomonas_sp._Root485]	75	5.50E-12
Otu49	472	288	207	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|499823079|ref|WP_011503813.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	90	1.10E-15
Otu490	16	3	4	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|503186410|ref|WP_013421071.1|_arsenite_S-adenosylmethyltransferase_[Rhodomicrobium_vannielii]	92.5	1.60E-16
Otu4900	1	2	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501125102|ref|WP_012174190.1|_arsenite_S-adenosylmethyltransferase_[Desulfococcus_oleovorans]	55.3	8.20E-08
Otu4901	0	3	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|760031032|ref|WP_043714008.1|_arsenite_S-adenosylmethyltransferase_[Symbiobacterium_thermophilum]	70.5	2.70E-12
Otu4902	0	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|738732289|ref|WP_036626410.1|_arsenite_S-adenosylmethyltransferase_[Paenibacillus_macerans]	78.9	1.60E-11
Otu4903	1	4	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|502959247|ref|WP_013194223.1|_arsenite_S-adenosylmethyltransferase_[Methanohalobium_evestigatum]	71.8	4.20E-12
Otu4904	0	3	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|921296454|ref|WP_053231770.1|_arsenite_S-adenosylmethyltransferase_[Sandaracinus_amylolyticus]	69.2	1.00E-10
Otu4905	2	1	1	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	gi|921296454|ref|WP_053231770.1|_arsenite_S-adenosylmethyltransferase_[Sandaracinus_amylolyticus]	67.5	6.10E-11
Otu4906	0	0	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851320234|ref|WP_048183374.1|_arsenite_S-adenosylmethyltransferase_[Methanoculleus_sp._S3Fa]	67.5	3.20E-12
Otu4907	0	1	3	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	gi|500472479|ref|WP_011939313.1|_type_11_methyltransferase_[Geobacter_uraniireducens]	82.5	4.10E-15
Otu4908	4	1	3	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	85	6.90E-15
Otu4909	5	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501450751|ref|WP_012474200.1|_arsenite_S-adenosylmethyltransferase_[Chlorobium_phaeobacteroides]	76.3	9.40E-12
Otu491	56	1	4	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|947144867|ref|WP_055917960.1|_arsenite_S-adenosylmethyltransferase_[Cellulomonas_sp._Root485]	75	3.20E-12
Otu4910	6	0	0	0	0	0	0	Bacteria	Proteobacteria	NA	NA	NA	NA	gi|501722131|ref|WP_012625546.1|_type_11_methyltransferase_[Desulfovibrio_desulfuricans]	81.4	3.40E-15
Otu4911	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|981213003|ref|WP_059435899.1|_arsenite_S-adenosylmethyltransferase_[Anaeromyxobacter_sp._PSR-1]	62.5	1.80E-10
Otu4912	7	24	21	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|972433444|ref|WP_059042789.1|_arsenite_S-adenosylmethyltransferase_[Paenibacillus_sp._MT18]	71.8	5.50E-12
Otu4913	1	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|495255548|ref|WP_007980303.1|_arsenite_S-adenosylmethyltransferase_[Haladaptatus_paucihalophilus]	70	5.00E-13
Otu4914	3	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|494814489|ref|WP_007549897.1|_protein-L-isoaspartate_O-methyltransferase_[Candidatus_Nitrosoarchaeum_koreensis]	62.7	2.60E-11
Otu4915	5	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	65	3.00E-10
Otu4916	0	0	4	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|500081161|ref|WP_011757174.1|_arsenite_S-adenosylmethyltransferase_[Nocardioides_sp._JS614]	71.8	6.10E-11
Otu4917	2	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851276666|ref|WP_048144509.1|_arsenite_S-adenosylmethyltransferase_[Methanosaeta_harundinacea]	56.4	1.70E-08
Otu4918	1	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501776603|ref|WP_012636839.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sulfidiphilus]	75	1.40E-12
Otu4919	0	0	0	6	0	0	0	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	gi|851136227|ref|WP_048081516.1|_MULTISPECIES:_arsenite_S-adenosylmethyltransferase_[Methanobacterium]	85	9.00E-15
Otu492	58	22	16	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	gi|943640183|ref|WP_055469060.1|_methyltransferase_type_11_[Streptomyces_sp._NBRC_110030]	74.5	2.30E-17
Otu4920	3	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501125102|ref|WP_012174190.1|_arsenite_S-adenosylmethyltransferase_[Desulfococcus_oleovorans]	67.5	6.10E-11
Otu4921	18	1	6	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|516744948|ref|WP_018078770.1|_arsenite_S-adenosylmethyltransferase_[Thiobacillus_denitrificans]	87.5	8.20E-16
Otu4922	5	3	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851257485|ref|WP_048134622.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_sp._1.H.T.1A.1]	74.4	9.40E-12
Otu4923	6	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|760031032|ref|WP_043714008.1|_arsenite_S-adenosylmethyltransferase_[Symbiobacterium_thermophilum]	85	1.40E-15
Otu4924	3	2	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|499823079|ref|WP_011503813.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	77.5	2.20E-13
Otu4925	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	82.5	1.20E-14
Otu4926	3	1	2	0	0	0	0	Bacteria	Firmicutes	Clostridia	NA	NA	NA	gi|504080989|ref|WP_014314983.1|_arsenite_S-adenosylmethyltransferase_[Clostridium_sp._BNL1100]	77.5	2.60E-14
Otu4927	6	3	4	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	gi|662090949|ref|WP_030049729.1|_arsenite_S-adenosylmethyltransferase_[Streptomyces_peruviensis]	75	1.10E-12
Otu4928	1	3	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916650991|ref|WP_051258082.1|_arsenite_S-adenosylmethyltransferase_[Desulfovibrio_cuneatus]	63.6	3.80E-14
Otu4929	17	16	16	0	0	0	0	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	gi|499343073|ref|WP_011032612.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_mazei]	62.5	8.80E-10
Otu493	10	8	7	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501125102|ref|WP_012174190.1|_arsenite_S-adenosylmethyltransferase_[Desulfococcus_oleovorans]	76.9	2.90E-13
Otu4930	1	2	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|502983869|ref|WP_013218845.1|_arsenite_S-adenosylmethyltransferase_[Dehalogenimonas_lykanthroporepellens]	73.7	5.50E-12
Otu4931	1	3	6	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|490646676|ref|WP_004511671.1|_arsenite_S-adenosylmethyltransferase_[Geobacter_metallireducens]	41	0.00032
Otu4932	3	0	1	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	gi|500472479|ref|WP_011939313.1|_type_11_methyltransferase_[Geobacter_uraniireducens]	85	1.50E-14
Otu4933	4	3	0	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|516744948|ref|WP_018078770.1|_arsenite_S-adenosylmethyltransferase_[Thiobacillus_denitrificans]	71.8	1.10E-12
Otu4934	3	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|517784553|ref|WP_018954761.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sulfidiphilus]	76.3	1.10E-12
Otu4935	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|648606717|ref|WP_026298468.1|_arsenite_S-adenosylmethyltransferase_[Cohnella_laeviribosi]	81.6	8.50E-13
Otu4936	1	0	3	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|739373310|ref|WP_037234292.1|_arsenite_S-adenosylmethyltransferase_[Rhodomicrobium_udaipurense]	80	4.50E-14
Otu4937	18	19	15	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|499823079|ref|WP_011503813.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	87.5	1.40E-15
Otu4938	14	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	70	1.80E-10
Otu4939	0	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851303491|ref|WP_048166801.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_thermophila]	71.8	2.10E-11
Otu494	54	20	6	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|504622272|ref|WP_014809374.1|_arsenite_S-adenosylmethyltransferase_[Desulfomonile_tiedjei]	80	1.70E-13
Otu4940	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|750524168|ref|WP_040806037.1|_arsenite_S-adenosylmethyltransferase_[Nocardia_concava]	77.5	2.60E-14
Otu4941	1	1	4	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	gi|943640183|ref|WP_055469060.1|_methyltransferase_type_11_[Streptomyces_sp._NBRC_110030]	71.7	9.60E-16
Otu4942	42	7	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|550975022|ref|WP_022723236.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_sp._B29]	87.5	6.30E-16
Otu4943	782	706	419	0	1	0	0	NA	NA	NA	NA	NA	NA	gi|922783416|ref|WP_053381118.1|_arsenite_S-adenosylmethyltransferase_[Nitrospira_moscoviensis]	77.5	2.60E-14
Otu4944	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|760031032|ref|WP_043714008.1|_arsenite_S-adenosylmethyltransferase_[Symbiobacterium_thermophilum]	80	2.60E-14
Otu4945	27	15	29	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|653107897|ref|WP_027357709.1|_arsenite_S-adenosylmethyltransferase_[Desulforegula_conservatrix]	64.1	4.60E-11
Otu4946	0	1	3	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|914741922|ref|WP_050702543.1|_arsenite_S-adenosylmethyltransferase_[Dysgonomonas_sp._BGC7]	60	3.90E-10
Otu4947	7	3	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	67.5	2.30E-10
Otu4948	5	0	0	0	0	0	0	Bacteria	Proteobacteria	NA	NA	NA	NA	gi|501722131|ref|WP_012625546.1|_type_11_methyltransferase_[Desulfovibrio_desulfuricans]	79.1	2.60E-15
Otu4949	4	0	1	0	0	0	0	Bacteria	Firmicutes	NA	NA	NA	NA	gi|656252403|ref|WP_029198871.1|_arsenite_S-adenosylmethyltransferase_[Paenibacillus_alginolyticus]	69.2	2.50E-12
Otu495	8	14	10	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|500005407|ref|WP_011686125.1|_arsenite_S-adenosylmethyltransferase_[Candidatus_Solibacter_usitatus]	60	3.90E-10
Otu4950	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	85	2.40E-15
Otu4951	3	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|505937203|ref|WP_015723951.1|_arsenite_S-adenosylmethyltransferase_[Desulfobulbus_propionicus]	82.5	1.10E-15
Otu4952	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|640165549|ref|WP_024807479.1|_arsenite_S-adenosylmethyltransferase_[Verrucomicrobia__LP2A]	75	1.40E-10
Otu4953	5	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|550975022|ref|WP_022723236.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_sp._B29]	87.5	4.10E-15
Otu4954	0	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	92.5	7.40E-17
Otu4955	5	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851320234|ref|WP_048183374.1|_arsenite_S-adenosylmethyltransferase_[Methanoculleus_sp._S3Fa]	80	1.70E-13
Otu4956	7	1	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|640258314|ref|WP_024840951.1|_arsenite_S-adenosylmethyltransferase_[Cellulosimicrobium_cellulans]	75	1.10E-12
Otu4957	2	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|516744948|ref|WP_018078770.1|_arsenite_S-adenosylmethyltransferase_[Thiobacillus_denitrificans]	65	1.00E-10
Otu4958	3	3	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|922783416|ref|WP_053381118.1|_arsenite_S-adenosylmethyltransferase_[Nitrospira_moscoviensis]	70	4.20E-12
Otu4959	2	2	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|490646676|ref|WP_004511671.1|_arsenite_S-adenosylmethyltransferase_[Geobacter_metallireducens]	80	2.40E-15
Otu496	77	21	22	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|502959247|ref|WP_013194223.1|_arsenite_S-adenosylmethyltransferase_[Methanohalobium_evestigatum]	65	1.20E-11
Otu4960	1	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|760031032|ref|WP_043714008.1|_arsenite_S-adenosylmethyltransferase_[Symbiobacterium_thermophilum]	82.5	4.50E-14
Otu4961	0	3	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	gi|657047502|ref|WP_029290375.1|_arsenite_S-adenosylmethyltransferase_[Cellulomonas_sp._HZM]	65.1	1.60E-09
Otu4962	16	15	8	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|499823079|ref|WP_011503813.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	82.5	7.70E-14
Otu4963	4	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|656252403|ref|WP_029198871.1|_arsenite_S-adenosylmethyltransferase_[Paenibacillus_alginolyticus]	59	6.70E-10
Otu4964	11	4	5	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|488761447|ref|WP_002684653.1|_arsenite_S-adenosylmethyltransferase_[Beggiatoa_alba]	62.5	8.80E-10
Otu4965	1	3	0	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|496825950|ref|WP_009375031.1|_methyltransferase_[Brevibacterium_casei]	72.5	2.50E-12
Otu4966	1	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|752824284|ref|WP_041462479.1|_arsenite_S-adenosylmethyltransferase_[Chroococcidiopsis_thermalis]	69.2	3.00E-10
Otu4967	24	14	7	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	gi|640258314|ref|WP_024840951.1|_arsenite_S-adenosylmethyltransferase_[Cellulosimicrobium_cellulans]	72.5	7.20E-12
Otu4968	18	16	13	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|655578008|ref|WP_028929321.1|_arsenite_S-adenosylmethyltransferase_[Pseudonocardia_asaccharolytica]	61.4	2.40E-08
Otu4969	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916494962|ref|WP_051130338.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sp._ALR17-21]	82.5	5.90E-14
Otu497	22	8	7	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	70	3.00E-10
Otu4970	3	36	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|727227284|ref|WP_033688162.1|_arsenite_S-adenosylmethyltransferase_[Bacillus_cereus]	71.8	3.20E-12
Otu4971	5	1	3	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|751570639|ref|WP_041039517.1|_arsenite_S-adenosylmethyltransferase_[Magnetospirillum_magnetotacticum]	76.9	3.20E-12
Otu4972	2	1	1	0	0	0	0	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter	gi|810964930|ref|WP_046368067.1|_arsenite_S-adenosylmethyltransferase_[Flavihumibacter_petaseus]	55	2.50E-09
Otu4973	4	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|656110672|ref|WP_029134203.1|_arsenite_S-adenosylmethyltransferase_[Sedimenticola_selenatireducens]	82.5	1.20E-14
Otu4974	2	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	62.5	9.70E-09
Otu4975	5	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501109326|ref|WP_012158952.1|_arsenite_S-adenosylmethyltransferase_[Alkaliphilus_oremlandii]	75	2.50E-12
Otu4976	2	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|652627156|ref|WP_026999384.1|_arsenite_S-adenosylmethyltransferase_[Flexibacter_elegans]	62.5	8.80E-10
Otu4977	13	0	2	0	0	0	0	Bacteria	Proteobacteria	NA	NA	NA	NA	gi|501722131|ref|WP_012625546.1|_type_11_methyltransferase_[Desulfovibrio_desulfuricans]	78.6	7.60E-15
Otu4978	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|921296454|ref|WP_053231770.1|_arsenite_S-adenosylmethyltransferase_[Sandaracinus_amylolyticus]	70	2.50E-12
Otu4979	0	0	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916494962|ref|WP_051130338.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sp._ALR17-21]	74.4	7.20E-12
Otu498	3	5	6	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|504247862|ref|WP_014434964.1|_methyltransferase_[Caldilinea_aerophila]	67.5	1.20E-11
Otu4980	4	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|506231622|ref|WP_015751397.1|_arsenite_S-adenosylmethyltransferase_[Desulfohalobium_retbaense]	72.5	5.00E-13
Otu4981	3	0	1	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|503653048|ref|WP_013887124.1|_arsenite_S-adenosylmethyltransferase_[Flexistipes_sinusarabici]	67.5	5.00E-13
Otu4982	0	2	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|499823079|ref|WP_011503813.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	87.5	6.90E-15
Otu4983	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|657047502|ref|WP_029290375.1|_arsenite_S-adenosylmethyltransferase_[Cellulomonas_sp._HZM]	60.5	2.40E-08
Otu4984	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Otu4985	9	33	6	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|504219789|ref|WP_014406891.1|_methyltransferase_[Methanocella_conradii]	60	4.30E-09
Otu4986	2	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|499823079|ref|WP_011503813.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	72.5	1.40E-12
Otu4987	1	2	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|503095917|ref|WP_013330730.1|_arsenite_S-adenosylmethyltransferase_[Methanolacinia_petrolearia]	67.5	4.20E-12
Otu4988	0	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851289718|ref|WP_048153401.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_sp._Kolksee]	67.5	2.70E-11
Otu4989	1	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501125102|ref|WP_012174190.1|_arsenite_S-adenosylmethyltransferase_[Desulfococcus_oleovorans]	75	1.70E-13
Otu499	34	53	55	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|648606717|ref|WP_026298468.1|_arsenite_S-adenosylmethyltransferase_[Cohnella_laeviribosi]	82.1	3.80E-13
Otu4990	3	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|751570639|ref|WP_041039517.1|_arsenite_S-adenosylmethyltransferase_[Magnetospirillum_magnetotacticum]	76.9	3.80E-13
Otu4991	0	0	4	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|655578008|ref|WP_028929321.1|_arsenite_S-adenosylmethyltransferase_[Pseudonocardia_asaccharolytica]	79.5	2.90E-13
Otu4992	2	3	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|921296454|ref|WP_053231770.1|_arsenite_S-adenosylmethyltransferase_[Sandaracinus_amylolyticus]	57.5	1.50E-09
Otu4993	3	3	0	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	gi|490646676|ref|WP_004511671.1|_arsenite_S-adenosylmethyltransferase_[Geobacter_metallireducens]	57.5	3.30E-09
Otu4994	4	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|966391489|ref|WP_058438253.1|_arsenite_S-adenosylmethyltransferase_[Dehalogenimonas_alkenigignens]	55	9.70E-09
Otu4995	2	0	1	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	80	2.00E-14
Otu4996	2	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|502883608|ref|WP_013118584.1|_arsenite_S-adenosylmethyltransferase_[Cellulomonas_flavigena]	75	2.10E-11
Otu4997	0	1	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|671595765|ref|WP_031570350.1|_arsenite_S-adenosylmethyltransferase_[Acidithiobacillus_thiooxidans]	95	8.70E-18
Otu4998	3	1	0	0	0	0	0	Bacteria	Proteobacteria	NA	NA	NA	NA	gi|501722131|ref|WP_012625546.1|_type_11_methyltransferase_[Desulfovibrio_desulfuricans]	84.1	4.80E-17
Otu4999	51	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|868613371|ref|WP_048492588.1|_ubiquinone_biosynthesis_methyltransferase_UbiE_[Nitrospina_sp._SCGC_AAA799_C22]	43.2	1.30E-06
Otu5	0	0	0	300	2025	11537	1089	Bacteria	Proteobacteria	NA	NA	NA	NA	gi|550906939|ref|WP_022660098.1|_arsenite_S-adenosylmethyltransferase_[Desulfovibrio_desulfuricans]	81.8	8.10E-17
Otu50	98	10	4	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|750524168|ref|WP_040806037.1|_arsenite_S-adenosylmethyltransferase_[Nocardia_concava]	70	2.50E-12
Otu500	32	12	9	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|500016422|ref|WP_011697140.1|_arsenite_S-adenosylmethyltransferase_[Syntrophobacter_fumaroxidans]	76.9	1.40E-12
Otu5000	6	2	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|522215170|ref|WP_020722282.1|_hypothetical_protein_[Acidobacteriaceae__KBS_96]	80	2.60E-14
Otu5001	4	1	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|921296454|ref|WP_053231770.1|_arsenite_S-adenosylmethyltransferase_[Sandaracinus_amylolyticus]	60	2.50E-09
Otu5002	2	2	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|922783416|ref|WP_053381118.1|_arsenite_S-adenosylmethyltransferase_[Nitrospira_moscoviensis]	57.5	2.20E-08
Otu5003	1	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|503485707|ref|WP_013720368.1|_arsenite_S-adenosylmethyltransferase_[Methanosaeta_concilii]	51.1	1.40E-08
